date,revenue,quantity,category
2024-02-21,10305.050000000001,5,Road Bike
2024-02-12,17298.56,4,Hybrid Bike
2021-09-01,4011.63,3,Road Bike
2023-04-27,8714.36,2,Folding Bike
2023-09-29,2986.05,5,BMX
2022-09-11,9009.12,4,Cruiser
2020-11-01,18883.52,4,Cruiser
2023-04-17,3259.68,2,Cruiser
2024-01-12,14965.079999999998,3,Mountain Bike
2022-11-14,16160.95,5,Folding Bike
2020-05-06,4302.32,2,BMX
2023-06-29,10060.14,3,Road Bike
2022-09-14,14124.84,4,Folding Bike
2021-05-16,13325.61,3,Hybrid Bike
2021-04-18,14497.829999999998,3,Road Bike
2022-09-14,5892.39,3,BMX
2024-04-12,4898.28,3,Mountain Bike
2022-01-05,1528.86,2,BMX
2024-09-22,23916.65,5,Electric Bike
2024-02-03,5624.56,4,BMX
2022-10-18,3194.76,2,Electric Bike
2022-04-05,11561.76,4,Electric Bike
2022-09-15,13728.75,5,Folding Bike
2021-08-03,2872.16,4,Road Bike
2022-10-23,4869.63,1,Electric Bike
2020-02-21,3498.49,1,BMX
2023-06-25,7854.32,2,Folding Bike
2023-08-26,2546.72,2,Cruiser
2024-07-21,5153.58,3,Mountain Bike
2024-09-16,1168.64,2,BMX
2024-03-31,2725.55,1,Cruiser
2023-04-30,6856.469999999999,3,Hybrid Bike
2023-10-03,5108.79,3,Folding Bike
2022-01-29,1413.59,1,Road Bike
2023-02-17,21169.699999999997,5,Cruiser
2021-07-14,10277.76,4,Cruiser
2021-06-24,20990.050000000003,5,Hybrid Bike
2022-01-30,8193.7,5,BMX
2024-03-30,19295.32,4,BMX
2021-07-13,729.18,2,Road Bike
2020-11-19,2267.64,4,Hybrid Bike
2024-05-12,2563.86,3,Cruiser
2021-08-21,15065.24,4,BMX
2020-02-23,16662.05,5,Hybrid Bike
2021-04-21,5539.7699999999995,3,Road Bike
2020-05-21,9843.42,2,BMX
2020-07-31,7072.1,2,Cruiser
2021-02-17,2152.71,1,Hybrid Bike
2024-04-02,10112.22,3,Electric Bike
2023-11-08,2877.45,5,Mountain Bike
2020-05-26,4002.85,1,Hybrid Bike
2021-05-09,16295.4,4,Road Bike
2021-08-12,2178.0,2,BMX
2021-06-15,18648.2,4,BMX
2022-01-17,1111.92,3,Folding Bike
2021-12-06,22947.95,5,BMX
2024-02-04,24384.15,5,Electric Bike
2023-08-14,1218.06,2,Electric Bike
2023-10-11,2980.08,4,BMX
2022-03-21,8874.38,2,BMX
2021-07-26,4802.55,5,Mountain Bike
2023-06-25,22802.5,5,Cruiser
2022-12-05,5000.04,3,Mountain Bike
2024-05-18,4966.64,2,Road Bike
2021-05-29,11720.08,4,Hybrid Bike
2022-10-17,14936.32,4,Electric Bike
2020-04-08,17151.0,5,Folding Bike
2024-09-17,15773.65,5,BMX
2024-01-03,11946.93,3,Folding Bike
2023-08-17,1571.6100000000001,3,BMX
2020-05-12,4481.1900000000005,3,BMX
2022-11-10,16947.64,4,Electric Bike
2022-12-13,10055.2,5,Cruiser
2024-01-19,14476.949999999999,5,Cruiser
2020-01-27,4342.98,2,Hybrid Bike
2021-03-21,3823.89,1,Electric Bike
2021-07-05,2446.6,5,BMX
2022-09-30,3898.71,1,Mountain Bike
2022-08-18,8214.12,4,Folding Bike
2024-08-07,8322.32,4,Cruiser
2023-03-16,7935.18,2,Hybrid Bike
2021-10-02,9914.199999999999,5,Road Bike
2022-06-16,6917.1900000000005,3,Road Bike
2020-01-05,2128.6,1,Cruiser
2020-04-12,4913.97,3,Electric Bike
2023-06-10,857.8499999999999,3,Folding Bike
2021-12-10,16621.68,4,Cruiser
2023-07-03,8854.83,3,Cruiser
2023-03-11,13487.6,5,Hybrid Bike
2022-04-19,4838.91,3,Road Bike
2021-09-23,6679.68,4,Mountain Bike
2022-05-24,8333.0,2,Hybrid Bike
2023-02-17,4323.12,2,Electric Bike
2023-02-14,7364.54,2,Electric Bike
2022-06-22,14085.56,4,Mountain Bike
2022-10-09,1617.08,2,Folding Bike
2021-02-04,731.49,1,Mountain Bike
2023-01-30,4664.48,1,BMX
2023-07-30,11660.400000000001,3,BMX
2020-04-24,9327.22,2,Electric Bike
2023-03-05,15514.12,4,Cruiser
2024-04-17,1831.6499999999999,3,Folding Bike
2020-08-28,3308.49,3,Electric Bike
2020-10-18,16219.8,5,Cruiser
2022-08-10,9964.2,2,Road Bike
2022-10-17,19335.48,4,Folding Bike
2020-12-02,1796.61,1,Mountain Bike
2021-04-07,8363.25,5,Electric Bike
2020-11-29,14930.96,4,Mountain Bike
2021-11-07,22149.65,5,Electric Bike
2024-08-19,1393.0500000000002,3,Folding Bike
2020-10-19,9108.54,2,Electric Bike
2021-02-04,2064.05,5,Mountain Bike
2024-09-20,7857.12,3,Mountain Bike
2021-06-11,1580.74,2,BMX
2024-05-29,8246.45,5,Mountain Bike
2021-09-22,10870.75,5,Folding Bike
2020-06-05,4106.12,1,Road Bike
2023-09-06,6781.96,4,BMX
2020-12-07,7193.150000000001,5,Hybrid Bike
2024-01-07,3076.35,1,Electric Bike
2021-02-09,321.46,1,Mountain Bike
2022-01-25,2871.92,2,Folding Bike
2024-05-28,2023.7,5,Folding Bike
2022-12-31,14095.4,5,Electric Bike
2021-04-21,4949.6,4,Electric Bike
2020-02-12,1692.36,1,Cruiser
2021-06-20,3313.0,2,Folding Bike
2020-10-16,989.22,3,Road Bike
2020-01-18,14337.7,5,Hybrid Bike
2021-07-10,9220.59,3,Cruiser
2023-04-08,3067.71,3,Electric Bike
2022-10-13,8153.6,4,Cruiser
2023-07-22,1377.84,2,Mountain Bike
2022-03-18,7352.1900000000005,3,Electric Bike
2021-02-22,18379.04,4,Mountain Bike
2023-04-15,1482.96,3,Road Bike
2020-08-21,4778.49,3,Cruiser
2024-03-28,18029.45,5,Mountain Bike
2022-07-29,3424.01,1,Cruiser
2023-06-16,5697.78,3,Cruiser
2023-08-24,8519.04,4,Mountain Bike
2021-08-20,3553.02,2,Mountain Bike
2021-08-20,8328.66,2,Road Bike
2020-04-02,9897.900000000001,3,Mountain Bike
2022-04-18,12069.9,5,BMX
2021-12-05,3601.15,1,Folding Bike
2023-02-12,3768.24,3,Folding Bike
2022-03-17,14729.25,3,Mountain Bike
2020-08-14,14098.920000000002,3,Folding Bike
2021-01-19,9351.8,2,Road Bike
2020-04-07,3694.4,4,Mountain Bike
2021-06-30,11177.849999999999,3,Electric Bike
2021-01-18,3924.8500000000004,5,Electric Bike
2023-09-24,9820.7,2,Folding Bike
2021-06-16,2850.22,1,Electric Bike
2022-11-04,10847.07,3,Folding Bike
2021-06-23,4561.2,5,Mountain Bike
2023-01-11,4745.29,1,Cruiser
2024-08-17,7688.049999999999,5,Hybrid Bike
2023-02-14,4884.78,3,Hybrid Bike
2023-05-05,4031.18,1,Cruiser
2023-04-29,9526.66,2,Electric Bike
2020-01-10,7640.1,2,Folding Bike
2022-05-21,3961.99,1,Road Bike
2021-07-08,7912.25,5,Road Bike
2023-03-05,17107.7,5,BMX
2022-03-02,3219.52,1,Folding Bike
2022-05-07,4037.07,3,Mountain Bike
2023-05-03,1488.96,4,Electric Bike
2023-10-05,9514.23,3,Electric Bike
2021-01-14,16862.28,4,Road Bike
2023-10-21,1907.8500000000001,3,Cruiser
2024-02-07,8808.93,3,Cruiser
2020-12-10,1743.89,1,BMX
2024-06-09,3304.54,2,Hybrid Bike
2022-04-29,2881.8,1,Road Bike
2023-10-08,11267.880000000001,3,BMX
2022-12-02,3740.82,2,Electric Bike
2022-12-05,4370.94,1,Electric Bike
2021-06-25,2738.64,1,Folding Bike
2022-12-10,3176.6000000000004,5,Road Bike
2022-02-25,8408.24,2,BMX
2024-08-06,7482.0599999999995,3,Road Bike
2020-02-13,1144.43,1,Cruiser
2021-06-01,10207.68,4,Mountain Bike
2022-12-04,8389.12,4,Electric Bike
2022-04-09,1361.0,2,Folding Bike
2022-12-16,14107.95,5,Electric Bike
2022-10-17,1139.49,3,BMX
2021-03-12,5459.1,2,Folding Bike
2021-04-21,17282.52,4,Cruiser
2023-07-18,1984.1,2,Hybrid Bike
2022-09-18,10839.75,3,Mountain Bike
2021-09-22,2826.81,3,BMX
2023-05-15,2305.4,4,BMX
2021-09-14,2944.5499999999997,5,Folding Bike
2021-09-30,7972.26,3,Cruiser
2021-02-13,11270.08,4,Hybrid Bike
2022-08-08,3039.59,1,Hybrid Bike
2024-06-01,5818.36,4,Folding Bike
2021-01-02,2076.28,2,Hybrid Bike
2023-12-29,1172.92,2,Folding Bike
2021-10-14,4180.07,1,Cruiser
2023-02-17,7053.75,5,Cruiser
2021-08-15,5064.24,4,Electric Bike
2021-11-11,4329.34,1,BMX
2024-08-22,4872.02,1,Electric Bike
2021-09-15,13809.9,5,Road Bike
2021-01-31,9471.66,3,Road Bike
2021-08-17,2910.8999999999996,5,Electric Bike
2024-02-24,13419.72,4,BMX
2021-07-04,779.6,1,BMX
2022-03-21,7697.08,4,Road Bike
2021-09-29,543.09,1,Mountain Bike
2021-11-12,18064.649999999998,5,BMX
2022-10-03,6075.24,2,Cruiser
2024-07-01,3456.28,4,Hybrid Bike
2022-04-13,1984.71,1,Hybrid Bike
2023-04-01,15283.88,4,Folding Bike
2020-07-05,7412.52,4,Folding Bike
2020-07-05,20986.95,5,Cruiser
2023-11-09,6144.58,2,Electric Bike
2024-09-16,1123.15,5,Electric Bike
2022-03-10,14535.0,4,Cruiser
2024-06-10,442.71,1,Folding Bike
2023-07-03,4966.01,1,Cruiser
2023-09-25,14872.050000000001,3,BMX
2023-09-22,8633.67,3,BMX
2023-10-31,4857.52,2,Electric Bike
2020-09-02,8072.4,4,Cruiser
2020-02-26,18335.04,4,Hybrid Bike
2024-08-14,6546.32,2,Electric Bike
2021-06-20,16559.68,4,Folding Bike
2021-12-07,3704.6099999999997,3,Hybrid Bike
2021-04-07,4106.65,1,Folding Bike
2023-07-23,15751.88,4,Electric Bike
2020-02-06,10503.210000000001,3,Hybrid Bike
2021-05-04,10108.710000000001,3,Mountain Bike
2021-04-04,3522.81,1,Mountain Bike
2022-08-16,2792.75,1,BMX
2023-06-14,14521.5,3,BMX
2021-03-24,449.8,1,Hybrid Bike
2023-08-04,20540.9,5,Electric Bike
2021-09-18,15261.949999999999,5,Electric Bike
2020-02-06,12409.68,3,Cruiser
2020-07-01,7991.35,5,BMX
2023-07-27,15421.4,4,Mountain Bike
2021-01-25,1895.94,3,Road Bike
2020-08-11,1363.68,2,Hybrid Bike
2023-05-12,5620.5,3,Electric Bike
2021-10-18,14447.369999999999,3,Road Bike
2023-08-22,5617.35,5,Cruiser
2023-10-31,14459.2,4,BMX
2020-08-08,2196.28,4,Hybrid Bike
2023-09-26,15257.15,5,Mountain Bike
2020-12-16,18293.2,5,BMX
2023-08-02,3782.66,2,BMX
2023-05-13,11782.89,3,Road Bike
2021-11-25,3081.12,3,Road Bike
2020-02-23,11620.36,4,Road Bike
2020-05-11,15338.04,4,Cruiser
2023-09-14,18679.45,5,Hybrid Bike
2024-07-13,3931.16,1,BMX
2020-10-18,431.87,1,BMX
2021-07-05,1484.25,1,Folding Bike
2022-06-03,9730.28,4,Folding Bike
2023-04-01,1848.84,4,Road Bike
2021-02-25,1536.08,1,BMX
2021-08-08,10809.84,3,Mountain Bike
2023-11-15,12638.880000000001,3,Mountain Bike
2023-06-09,8318.8,4,Cruiser
2021-11-15,2243.69,1,Cruiser
2023-07-04,11300.2,4,Road Bike
2023-11-18,4606.71,1,BMX
2021-05-19,3271.56,1,Road Bike
2021-01-10,2098.32,2,Cruiser
2024-01-09,3865.25,5,Cruiser
2024-04-23,4710.51,1,Cruiser
2021-08-06,8261.16,4,Mountain Bike
2023-10-28,16933.6,4,Folding Bike
2020-06-06,10115.84,4,Folding Bike
2022-10-22,2280.11,1,Electric Bike
2021-07-26,6348.48,2,Folding Bike
2023-01-23,299.66,1,Cruiser
2023-12-15,10145.31,3,Road Bike
2022-08-06,8679.92,4,Folding Bike
2022-07-03,481.85,1,Road Bike
2021-02-08,1599.33,3,BMX
2024-01-03,9045.75,5,BMX
2024-07-07,13369.8,4,Folding Bike
2022-06-28,1650.9,1,Folding Bike
2022-04-29,20793.800000000003,5,Electric Bike
2021-02-01,12966.27,3,Mountain Bike
2020-04-22,2113.13,1,Road Bike
2023-01-09,3243.88,4,BMX
2022-05-23,2751.73,1,Folding Bike
2020-11-17,4004.67,1,Folding Bike
2024-05-18,13308.36,4,Folding Bike
2024-06-22,2031.2,5,Folding Bike
2024-03-23,823.74,3,Electric Bike
2022-08-15,9751.710000000001,3,Electric Bike
2021-10-06,8925.599999999999,3,Electric Bike
2023-06-08,11464.6,4,Electric Bike
2020-03-11,13455.050000000001,5,BMX
2023-10-19,884.96,1,Mountain Bike
2020-01-13,3816.64,1,BMX
2022-11-13,9638.38,2,BMX
2021-03-17,12062.369999999999,3,Folding Bike
2024-05-05,4410.08,1,Mountain Bike
2022-03-09,9173.32,4,BMX
2020-02-09,21719.6,5,Cruiser
2023-02-21,12623.52,4,Cruiser
2023-03-26,769.3,2,Mountain Bike
2021-02-08,15611.800000000001,5,Road Bike
2021-12-15,1157.04,1,Hybrid Bike
2023-11-22,5052.7,2,BMX
2024-08-15,5447.3099999999995,3,Cruiser
2023-01-03,4215.55,5,Hybrid Bike
2023-03-12,9801.3,5,Electric Bike
2023-06-11,6185.950000000001,5,BMX
2020-11-16,8921.25,5,BMX
2022-11-21,6943.02,2,Electric Bike
2020-10-10,9893.880000000001,3,Road Bike
2020-06-02,8439.28,2,Hybrid Bike
2022-10-07,707.01,3,Road Bike
2021-04-03,274.17,1,Folding Bike
2022-02-25,18823.8,4,Folding Bike
2024-01-10,15496.7,5,Hybrid Bike
2022-12-29,1160.05,1,Hybrid Bike
2021-01-27,1066.54,2,Folding Bike
2020-10-13,6679.450000000001,5,Cruiser
2021-12-02,7945.3,2,Cruiser
2023-06-30,5713.85,5,Cruiser
2020-08-31,16593.88,4,Cruiser
2021-01-13,14396.52,4,Cruiser
2020-12-15,5938.35,5,Electric Bike
2020-07-14,2605.71,1,Folding Bike
2020-08-30,4441.54,1,Road Bike
2023-08-03,3189.04,4,BMX
2020-06-11,7151.91,3,Mountain Bike
2021-01-23,4768.85,5,Mountain Bike
2022-09-12,7390.950000000001,3,Road Bike
2020-12-29,3983.85,5,Electric Bike
2020-01-12,18437.550000000003,5,Mountain Bike
2024-02-13,1440.08,1,Hybrid Bike
2021-08-12,12342.75,5,Mountain Bike
2023-11-12,6364.38,3,Hybrid Bike
2020-08-19,9374.15,5,Electric Bike
2023-12-06,3903.78,2,Road Bike
2022-06-13,15648.24,4,Hybrid Bike
2020-11-29,4731.84,3,Mountain Bike
2022-12-30,2413.62,2,Hybrid Bike
2024-09-07,19412.2,5,Mountain Bike
2020-08-02,18651.4,5,Cruiser
2020-08-27,12963.2,4,BMX
2023-05-19,17800.55,5,Hybrid Bike
2023-07-13,1220.05,1,Folding Bike
2020-09-01,3531.4800000000005,3,BMX
2023-05-27,4008.8,2,Mountain Bike
2021-06-18,863.2,2,BMX
2020-10-04,14327.4,5,Hybrid Bike
2022-09-01,13979.849999999999,5,Cruiser
2022-05-09,12860.25,5,Mountain Bike
2023-08-21,2496.06,1,Cruiser
2022-04-27,23747.600000000002,5,BMX
2022-05-10,3556.8,4,BMX
2020-02-29,19641.44,4,Hybrid Bike
2020-10-27,10934.92,4,Hybrid Bike
2020-03-29,17572.25,5,Mountain Bike
2020-07-19,1666.44,3,BMX
2023-12-21,18477.8,5,Hybrid Bike
2024-03-19,8707.28,4,Cruiser
2021-10-28,6640.76,4,BMX
2020-11-07,10566.210000000001,3,Hybrid Bike
2021-08-01,6862.88,2,Road Bike
2022-08-09,16336.68,4,Cruiser
2024-03-13,7686.0,3,BMX
2023-10-23,8152.68,3,BMX
2022-07-25,8114.75,5,Road Bike
2020-07-18,8320.64,2,Road Bike
2023-03-06,21632.399999999998,5,BMX
2023-04-29,19643.16,4,Hybrid Bike
2020-05-16,1973.5,2,Cruiser
2022-12-26,11573.369999999999,3,Cruiser
2023-12-08,12804.0,5,Hybrid Bike
2024-05-18,11508.630000000001,3,Road Bike
2022-08-02,11486.28,4,Hybrid Bike
2021-04-23,2932.46,1,BMX
2021-04-14,2816.49,1,BMX
2024-09-18,6751.48,2,BMX
2021-10-20,19111.96,4,Hybrid Bike
2023-11-10,5045.32,2,BMX
2021-09-28,4709.16,4,BMX
2020-04-01,12941.28,4,BMX
2020-10-10,9654.82,2,Road Bike
2024-08-09,1722.56,1,Cruiser
2021-06-24,24494.15,5,Road Bike
2024-03-14,24774.699999999997,5,Mountain Bike
2023-04-12,6608.84,2,Hybrid Bike
2021-07-17,3467.74,1,Cruiser
2024-09-09,13912.68,4,Road Bike
2024-01-18,20610.65,5,Mountain Bike
2022-12-13,1553.85,5,Road Bike
2020-11-17,12295.45,5,BMX
2021-12-03,14550.35,5,Hybrid Bike
2023-12-10,1577.73,1,Mountain Bike
2024-09-06,14573.099999999999,3,Cruiser
2021-11-30,9926.84,2,Cruiser
2023-05-09,3560.16,4,Folding Bike
2020-02-05,5281.4,5,Folding Bike
2023-12-16,771.76,1,BMX
2020-09-23,19204.6,5,Road Bike
2023-09-25,12501.900000000001,5,Cruiser
2021-10-03,5916.35,5,BMX
2020-09-24,14458.199999999999,3,Road Bike
2024-01-24,3871.6499999999996,3,Mountain Bike
2023-02-17,4852.0,1,Electric Bike
2023-09-06,9836.49,3,BMX
2024-05-03,1399.5,3,BMX
2021-12-06,8884.52,4,Hybrid Bike
2021-02-06,7414.75,5,BMX
2023-09-05,1218.62,2,Mountain Bike
2022-04-26,1308.66,1,Road Bike
2022-06-03,20331.85,5,Hybrid Bike
2024-03-28,4452.99,1,Road Bike
2021-02-24,8594.1,5,Folding Bike
2020-11-07,9732.48,2,Mountain Bike
2022-11-18,6760.18,2,Hybrid Bike
2020-10-28,14931.24,3,Electric Bike
2023-07-12,5852.32,2,Hybrid Bike
2022-06-05,9604.6,5,Cruiser
2023-09-27,18794.949999999997,5,Road Bike
2024-05-09,2280.93,1,BMX
2020-01-04,1955.33,1,Mountain Bike
2021-08-11,3755.36,2,Hybrid Bike
2022-11-19,3195.42,3,Mountain Bike
2023-09-28,12005.28,4,Cruiser
2021-11-10,12945.5,5,Folding Bike
2021-07-19,4932.14,1,Mountain Bike
2023-07-17,4065.82,2,BMX
2020-05-07,8729.5,2,Mountain Bike
2020-12-12,2777.3,2,Electric Bike
2022-06-18,1807.35,1,Hybrid Bike
2022-11-29,7719.04,4,Folding Bike
2021-01-27,6385.56,4,Electric Bike
2022-07-13,1186.1499999999999,5,Electric Bike
2021-07-05,8679.98,2,Hybrid Bike
2021-09-06,10120.16,4,Mountain Bike
2022-08-31,7866.92,4,Cruiser
2023-10-08,1166.1,2,Road Bike
2020-08-14,1298.64,4,Hybrid Bike
2020-10-11,8308.95,5,Cruiser
2023-07-08,4229.72,4,Hybrid Bike
2024-06-01,6059.549999999999,3,BMX
2024-06-06,17190.8,5,Folding Bike
2021-04-16,4373.08,1,Electric Bike
2022-04-09,1571.89,1,Cruiser
2021-08-04,24525.25,5,Electric Bike
2023-12-13,5888.32,4,Hybrid Bike
2021-12-29,24927.1,5,Cruiser
2023-12-01,3498.08,1,Cruiser
2023-11-23,6040.4,4,BMX
2020-12-18,6452.43,3,Electric Bike
2020-10-27,19168.95,5,Electric Bike
2021-04-30,1343.8,4,Road Bike
2020-08-16,3369.85,1,Folding Bike
2021-09-09,4715.84,4,Mountain Bike
2024-05-17,12910.829999999998,3,BMX
2020-11-02,16100.48,4,Cruiser
2024-05-18,976.38,1,BMX
2024-03-31,1600.38,1,BMX
2023-10-13,1691.46,2,Hybrid Bike
2022-08-05,3411.54,2,Folding Bike
2022-12-26,1940.6100000000001,3,Electric Bike
2024-03-07,2701.84,2,Mountain Bike
2020-05-23,2297.68,4,Electric Bike
2020-03-19,4835.97,1,Folding Bike
2023-06-20,7698.64,2,Hybrid Bike
2022-03-28,11703.4,5,Road Bike
2023-09-01,4682.66,1,Mountain Bike
2021-08-18,3498.39,1,Cruiser
2024-04-27,2167.05,3,Hybrid Bike
2022-11-16,1206.46,1,Electric Bike
2020-08-28,4537.11,3,Cruiser
2023-01-09,2537.54,1,Folding Bike
2020-06-10,9585.06,3,Folding Bike
2023-10-13,7978.92,3,Folding Bike
2024-02-09,17058.75,5,Electric Bike
2021-04-08,11380.92,4,Electric Bike
2023-08-05,22411.9,5,Folding Bike
2023-02-16,8214.85,5,BMX
2021-09-08,2921.41,1,Cruiser
2020-04-06,3864.12,2,Folding Bike
2023-04-25,16766.32,4,Electric Bike
2022-10-07,14098.92,4,BMX
2020-05-17,9747.84,4,Road Bike
2024-03-04,14650.85,5,BMX
2021-06-06,14716.41,3,Hybrid Bike
2023-03-08,6136.65,3,Electric Bike
2020-02-23,6594.8,5,Mountain Bike
2020-09-25,913.76,1,Folding Bike
2023-12-04,13656.810000000001,3,Mountain Bike
2020-09-18,5656.04,4,Hybrid Bike
2023-03-20,11777.2,4,BMX
2023-03-05,3838.1,5,Road Bike
2020-07-16,4939.62,3,Mountain Bike
2020-05-10,4149.87,3,Hybrid Bike
2022-12-01,8085.32,4,Mountain Bike
2022-10-05,10694.97,3,Folding Bike
2020-08-05,6947.52,2,BMX
2024-08-10,4567.9800000000005,3,Hybrid Bike
2024-02-09,23079.3,5,BMX
2023-05-10,17002.8,5,Road Bike
2021-05-23,8691.48,3,Mountain Bike
2022-02-10,6160.3,2,Hybrid Bike
2022-08-23,5308.65,5,BMX
2022-03-12,8414.849999999999,3,Road Bike
2022-07-30,686.03,1,Folding Bike
2021-04-17,8652.42,2,Electric Bike
2022-07-31,3579.26,2,BMX
2020-06-08,17422.32,4,Folding Bike
2020-06-23,9957.65,5,BMX
2020-10-27,4833.02,2,Folding Bike
2021-05-08,15180.45,5,Electric Bike
2023-05-01,11078.22,3,Cruiser
2021-04-29,2745.74,2,Cruiser
2021-09-19,3133.75,1,Cruiser
2024-07-17,13462.95,5,BMX
2024-03-12,15411.68,4,Mountain Bike
2023-11-25,703.78,1,Hybrid Bike
2023-06-08,2089.15,1,Folding Bike
2023-11-18,5268.1,2,BMX
2021-05-01,7913.5,5,Mountain Bike
2021-04-21,17110.48,4,Mountain Bike
2023-01-28,2285.2799999999997,3,Mountain Bike
2020-07-16,13549.53,3,Electric Bike
2022-12-15,566.47,1,Mountain Bike
2020-03-23,3297.98,1,BMX
2023-06-04,12022.32,4,Hybrid Bike
2021-12-23,3974.8,5,Road Bike
2022-07-28,3025.97,1,Hybrid Bike
2020-10-08,16016.8,4,BMX
2024-01-06,1725.78,1,Folding Bike
2024-06-08,3078.91,1,Electric Bike
2022-11-08,9920.66,2,Cruiser
2020-05-16,1303.1,5,Road Bike
2020-11-29,9768.1,2,BMX
2021-11-15,4972.89,3,Mountain Bike
2022-05-15,12357.75,5,Hybrid Bike
2022-06-26,10319.449999999999,5,Electric Bike
2023-10-01,3488.59,1,Mountain Bike
2021-12-09,2520.18,3,Road Bike
2022-10-02,18705.36,4,Folding Bike
2024-05-05,3460.73,1,Electric Bike
2024-03-12,22550.35,5,Road Bike
2023-04-18,6564.38,2,Road Bike
2023-02-19,3468.7,5,Electric Bike
2024-02-19,18465.44,4,BMX
2020-06-15,3858.12,4,Cruiser
2020-01-15,5742.68,2,Mountain Bike
2024-01-05,6141.7,5,Folding Bike
2024-07-22,8559.82,2,Road Bike
2023-07-04,2817.4,5,Road Bike
2024-09-07,821.61,3,Electric Bike
2021-01-30,16666.36,4,Road Bike
2020-02-05,7481.74,2,Mountain Bike
2024-03-25,5400.24,2,Cruiser
2024-01-06,11944.72,4,Road Bike
2021-04-15,19883.52,4,Hybrid Bike
2021-01-04,10580.050000000001,5,Mountain Bike
2024-09-07,2041.57,1,Hybrid Bike
2023-11-20,856.63,1,Road Bike
2022-02-27,8266.08,4,Hybrid Bike
2021-12-30,3068.4,2,Hybrid Bike
2021-08-14,10850.56,4,Hybrid Bike
2021-08-14,15931.6,4,Mountain Bike
2024-06-04,9319.72,4,Hybrid Bike
2023-03-13,3878.95,1,BMX
2021-09-04,351.51,1,Cruiser
2022-04-18,5178.0599999999995,3,Mountain Bike
2024-08-18,18249.6,5,Cruiser
2020-08-31,6860.4,4,BMX
2021-08-17,8773.78,2,Electric Bike
2021-07-06,16086.04,4,Mountain Bike
2021-02-22,8696.86,2,Road Bike
2022-04-11,2606.28,2,BMX
2022-07-13,10256.05,5,Mountain Bike
2022-08-19,3146.48,2,Folding Bike
2021-03-16,2227.6,5,BMX
2022-10-13,12535.5,5,BMX
2023-02-27,12626.64,3,Cruiser
2021-08-10,5492.37,3,Cruiser
2023-08-29,15071.6,4,Hybrid Bike
2023-01-09,7797.66,2,Electric Bike
2023-10-14,798.64,1,Electric Bike
2022-09-08,4104.28,4,Road Bike
2021-03-11,3298.0,5,Electric Bike
2020-01-26,6677.76,3,Folding Bike
2023-03-11,12735.96,3,Folding Bike
2020-04-16,876.82,2,Electric Bike
2020-01-05,3700.6,2,Cruiser
2022-05-20,7445.68,4,Cruiser
2023-04-26,4001.99,1,Electric Bike
2021-02-10,10936.800000000001,5,Folding Bike
2020-12-05,7171.16,2,Road Bike
2024-09-22,17609.44,4,Hybrid Bike
2023-09-15,8969.49,3,Folding Bike
2023-10-04,7272.09,3,Folding Bike
2022-12-16,7686.04,2,Electric Bike
2020-07-20,3441.92,1,BMX
2021-02-03,5109.049999999999,5,Folding Bike
2024-02-08,11933.84,4,Mountain Bike
2023-03-26,18411.76,4,Road Bike
2020-05-25,8475.72,4,Electric Bike
2023-01-19,7037.14,2,BMX
2022-08-19,17680.68,4,BMX
2023-11-27,3038.04,4,Electric Bike
2023-08-28,23485.149999999998,5,BMX
2022-09-12,19702.6,5,Hybrid Bike
2021-12-31,1404.76,2,BMX
2020-02-17,16964.32,4,Road Bike
2021-06-01,5544.85,5,Electric Bike
2020-06-06,14171.76,3,Mountain Bike
2022-08-18,1816.5,2,Hybrid Bike
2020-07-24,7135.299999999999,5,Electric Bike
2022-06-01,2037.64,2,Hybrid Bike
2020-01-13,7569.349999999999,5,BMX
2022-06-04,8093.98,2,Hybrid Bike
2022-03-26,661.18,2,Electric Bike
2020-08-08,3370.6499999999996,3,Road Bike
2021-03-02,1879.06,1,Cruiser
2021-03-20,13358.88,4,Road Bike
2020-03-01,10828.88,4,Folding Bike
2022-05-25,2761.64,2,Road Bike
2023-10-08,4201.0199999999995,3,Cruiser
2020-03-19,4158.2699999999995,3,Road Bike
2023-06-30,2897.58,1,Mountain Bike
2021-06-11,4902.450000000001,3,Mountain Bike
2020-03-13,11383.44,4,BMX
2021-06-03,699.28,1,Hybrid Bike
2020-04-14,19838.64,4,Folding Bike
2020-10-12,5551.78,2,Electric Bike
2022-07-12,3774.69,1,Folding Bike
2021-03-31,2859.82,1,BMX
2023-11-25,16092.64,4,Folding Bike
2021-07-05,3540.78,1,Cruiser
2023-08-16,1140.86,1,Electric Bike
2023-12-10,3595.32,1,Mountain Bike
2024-08-13,5673.88,4,Road Bike
2020-07-28,8266.08,4,Hybrid Bike
2020-12-07,11794.710000000001,3,BMX
2021-04-20,11593.0,4,BMX
2022-08-17,1615.4,4,Road Bike
2020-10-20,1317.4499999999998,3,Mountain Bike
2021-07-11,11438.19,3,Road Bike
2021-10-11,8065.26,2,Cruiser
2023-12-18,2503.68,2,BMX
2023-09-01,13712.189999999999,3,Hybrid Bike
2024-01-28,4003.58,1,Cruiser
2023-11-20,8145.27,3,BMX
2022-08-30,3723.3999999999996,5,Hybrid Bike
2024-04-24,384.75,1,Mountain Bike
2021-12-28,3867.54,1,Electric Bike
2023-09-26,6219.44,2,Hybrid Bike
2020-10-10,2904.0299999999997,3,Cruiser
